model_name,fact_id,relation,prompt_family,layer,hidden_norm,attention_norm,mlp_mean_abs
smollm2_360m_base,capital:0,capital,chat_template,18,276.9278869628906,50.70133972167969,0.2332051694393158
smollm2_360m_base,capital:0,capital,chat_template,19,274.4388732910156,29.33056640625,0.25092005729675293
smollm2_360m_base,capital:0,capital,chat_template,20,287.3524475097656,35.29623794555664,0.26966628432273865
smollm2_360m_base,capital:0,capital,chat_template,21,341.0024719238281,54.13135528564453,0.2976030707359314
smollm2_360m_base,capital:0,capital,chat_template,22,363.88226318359375,49.57780838012695,0.39201170206069946
smollm2_360m_base,capital:0,capital,chat_template,23,423.5735778808594,102.91474914550781,0.3343990445137024
smollm2_360m_base,capital:0,capital,chat_template,24,536.1889038085938,75.52108001708984,0.36295652389526367
smollm2_360m_base,capital:0,capital,chat_template,25,635.8673095703125,63.66876983642578,0.38533610105514526
smollm2_360m_base,capital:0,capital,chat_template,26,759.9722290039062,124.13919830322266,0.3541613817214966
smollm2_360m_base,capital:0,capital,chat_template,27,923.4911499023438,142.1351318359375,0.34429746866226196
smollm2_360m_base,capital:0,capital,chat_template,28,1054.2938232421875,94.63322448730469,0.35198426246643066
smollm2_360m_base,capital:0,capital,chat_template,29,1263.960205078125,122.48812866210938,0.42398232221603394
smollm2_360m_base,capital:0,capital,chat_template,30,1408.6622314453125,123.49138641357422,0.4825380742549896
smollm2_360m_base,capital:0,capital,chat_template,31,68.88707733154297,125.66095733642578,0.6866270899772644
smollm2_360m_base,capital:1,capital,raw_question,0,60.093692779541016,4.493495464324951,0.09510629624128342
smollm2_360m_base,capital:1,capital,raw_question,1,80.09484100341797,16.961393356323242,0.0945255309343338
smollm2_360m_base,capital:1,capital,raw_question,2,92.77719116210938,13.628554344177246,0.12722042202949524
smollm2_360m_base,capital:1,capital,raw_question,3,85.28767395019531,15.568769454956055,0.13317911326885223
smollm2_360m_base,capital:1,capital,raw_question,4,100.18225860595703,19.66033935546875,0.1593908965587616
smollm2_360m_base,capital:1,capital,raw_question,5,117.04653930664062,21.17081642150879,0.1631397008895874
smollm2_360m_base,capital:1,capital,raw_question,6,133.2848663330078,12.064081192016602,0.17103752493858337
smollm2_360m_base,capital:1,capital,raw_question,7,150.32167053222656,25.275310516357422,0.19232842326164246
smollm2_360m_base,capital:1,capital,raw_question,8,158.54312133789062,15.85835075378418,0.2060910165309906
smollm2_360m_base,capital:1,capital,raw_question,9,163.37522888183594,15.765557289123535,0.2024378776550293
smollm2_360m_base,capital:1,capital,raw_question,10,164.14077758789062,14.328472137451172,0.17850372195243835
smollm2_360m_base,capital:1,capital,raw_question,11,178.652099609375,18.3030948638916,0.19281890988349915
smollm2_360m_base,capital:1,capital,raw_question,12,185.0374755859375,17.661039352416992,0.20747137069702148
smollm2_360m_base,capital:1,capital,raw_question,13,187.32730102539062,27.635183334350586,0.19990991055965424
smollm2_360m_base,capital:1,capital,raw_question,14,201.571533203125,38.57585906982422,0.20120295882225037
smollm2_360m_base,capital:1,capital,raw_question,15,237.98284912109375,42.160743713378906,0.22047361731529236
smollm2_360m_base,capital:1,capital,raw_question,16,254.48004150390625,37.028167724609375,0.21516099572181702
smollm2_360m_base,capital:1,capital,raw_question,17,262.52239990234375,31.335002899169922,0.2095891535282135
smollm2_360m_base,capital:1,capital,raw_question,18,253.67396545410156,41.277305603027344,0.20190414786338806
smollm2_360m_base,capital:1,capital,raw_question,19,270.76446533203125,27.450088500976562,0.22471289336681366
