model_name,fact_id,relation,prompt_family,layer,hidden_norm,attention_norm,mlp_mean_abs
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,21,356.9183654785156,52.74064254760742,0.272072970867157
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,22,368.2174072265625,55.99233627319336,0.3441255986690521
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,23,422.23614501953125,46.730628967285156,0.3356086313724518
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,24,507.58636474609375,47.2112922668457,0.389927476644516
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,25,608.6688232421875,49.002410888671875,0.38818320631980896
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,26,716.0733642578125,46.90683364868164,0.3574497699737549
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,27,804.223388671875,70.45315551757812,0.3368036448955536
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,28,886.7960815429688,84.11383819580078,0.3063909411430359
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,29,1043.4456787109375,172.55796813964844,0.3408708870410919
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,30,1198.8175048828125,243.93421936035156,0.38654130697250366
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,31,52.99738693237305,138.1353302001953,0.5242826342582703
smollm2_360m_instruct,birth_place:0,birth_place,declarative,0,67.72474670410156,4.54948616027832,0.08702711760997772
smollm2_360m_instruct,birth_place:0,birth_place,declarative,1,84.1043701171875,19.929784774780273,0.12460196018218994
smollm2_360m_instruct,birth_place:0,birth_place,declarative,2,98.37957000732422,20.647388458251953,0.14150767028331757
smollm2_360m_instruct,birth_place:0,birth_place,declarative,3,95.63513946533203,24.444971084594727,0.1640518307685852
smollm2_360m_instruct,birth_place:0,birth_place,declarative,4,99.72804260253906,11.028054237365723,0.1791011095046997
smollm2_360m_instruct,birth_place:0,birth_place,declarative,5,125.65872192382812,33.340885162353516,0.19733242690563202
smollm2_360m_instruct,birth_place:0,birth_place,declarative,6,143.70982360839844,17.042701721191406,0.19780969619750977
smollm2_360m_instruct,birth_place:0,birth_place,declarative,7,164.49948120117188,24.768421173095703,0.21289965510368347
smollm2_360m_instruct,birth_place:0,birth_place,declarative,8,168.21461486816406,22.382535934448242,0.21734042465686798
smollm2_360m_instruct,birth_place:0,birth_place,declarative,9,179.344970703125,16.702913284301758,0.2101067751646042
smollm2_360m_instruct,birth_place:0,birth_place,declarative,10,183.4601593017578,13.687398910522461,0.1971232146024704
smollm2_360m_instruct,birth_place:0,birth_place,declarative,11,200.6100616455078,22.51049041748047,0.2063273936510086
smollm2_360m_instruct,birth_place:0,birth_place,declarative,12,206.0363311767578,24.86948585510254,0.21407203376293182
smollm2_360m_instruct,birth_place:0,birth_place,declarative,13,206.54074096679688,26.210037231445312,0.2008112370967865
smollm2_360m_instruct,birth_place:0,birth_place,declarative,14,222.23226928710938,35.74753189086914,0.2138218879699707
smollm2_360m_instruct,birth_place:0,birth_place,declarative,15,243.12379455566406,34.82096481323242,0.2355147898197174
smollm2_360m_instruct,birth_place:0,birth_place,declarative,16,255.18055725097656,35.616943359375,0.2313375473022461
smollm2_360m_instruct,birth_place:0,birth_place,declarative,17,254.1372833251953,37.96788024902344,0.22221536934375763
smollm2_360m_instruct,birth_place:0,birth_place,declarative,18,267.6494140625,35.68107604980469,0.23016758263111115
smollm2_360m_instruct,birth_place:0,birth_place,declarative,19,282.14349365234375,31.558338165283203,0.2430148869752884
smollm2_360m_instruct,birth_place:0,birth_place,declarative,20,291.195068359375,27.872718811035156,0.2586590647697449
smollm2_360m_instruct,birth_place:0,birth_place,declarative,21,340.3745422363281,31.340036392211914,0.2700081467628479
smollm2_360m_instruct,birth_place:0,birth_place,declarative,22,375.6033935546875,49.977195739746094,0.35088035464286804
smollm2_360m_instruct,birth_place:0,birth_place,declarative,23,405.1980285644531,61.28529739379883,0.3158653676509857
smollm2_360m_instruct,birth_place:0,birth_place,declarative,24,476.6319580078125,56.832950592041016,0.31963086128234863
smollm2_360m_instruct,birth_place:0,birth_place,declarative,25,520.7589721679688,37.68906784057617,0.32082080841064453
smollm2_360m_instruct,birth_place:0,birth_place,declarative,26,684.1493530273438,63.07380294799805,0.34340304136276245
smollm2_360m_instruct,birth_place:0,birth_place,declarative,27,781.4046630859375,23.1184139251709,0.33766451478004456
smollm2_360m_instruct,birth_place:0,birth_place,declarative,28,972.5374145507812,88.71133422851562,0.3717862665653229
smollm2_360m_instruct,birth_place:0,birth_place,declarative,29,1229.84423828125,93.89492797851562,0.4087396562099457
smollm2_360m_instruct,birth_place:0,birth_place,declarative,30,1373.94921875,92.7190170288086,0.43816548585891724
smollm2_360m_instruct,birth_place:0,birth_place,declarative,31,49.511878967285156,58.89790725708008,0.5786086916923523
smollm2_360m_instruct,birth_place:0,birth_place,qa,0,53.74985122680664,4.824122428894043,0.07831113040447235
smollm2_360m_instruct,birth_place:0,birth_place,qa,1,72.29734802246094,18.24410629272461,0.14594070613384247
smollm2_360m_instruct,birth_place:0,birth_place,qa,2,85.63050079345703,16.375083923339844,0.14979760348796844
smollm2_360m_instruct,birth_place:0,birth_place,qa,3,104.901123046875,16.967546463012695,0.17739716172218323
smollm2_360m_instruct,birth_place:0,birth_place,qa,4,106.99120330810547,20.83180809020996,0.192999929189682
smollm2_360m_instruct,birth_place:0,birth_place,qa,5,112.47247314453125,23.840505599975586,0.186822772026062
smollm2_360m_instruct,birth_place:0,birth_place,qa,6,149.75082397460938,41.90865707397461,0.2105408012866974
smollm2_360m_instruct,birth_place:0,birth_place,qa,7,160.79127502441406,26.485610961914062,0.2200910747051239
smollm2_360m_instruct,birth_place:0,birth_place,qa,8,164.01234436035156,23.331262588500977,0.2252122163772583
smollm2_360m_instruct,birth_place:0,birth_place,qa,9,169.58258056640625,27.013652801513672,0.22226810455322266
smollm2_360m_instruct,birth_place:0,birth_place,qa,10,160.40211486816406,23.638031005859375,0.20024485886096954
smollm2_360m_instruct,birth_place:0,birth_place,qa,11,162.84674072265625,15.46516227722168,0.20471987128257751
smollm2_360m_instruct,birth_place:0,birth_place,qa,12,180.05413818359375,29.89691734313965,0.21825465559959412
smollm2_360m_instruct,birth_place:0,birth_place,qa,13,193.6432342529297,27.793365478515625,0.21446137130260468
smollm2_360m_instruct,birth_place:0,birth_place,qa,14,184.2758026123047,24.752851486206055,0.2079736292362213
smollm2_360m_instruct,birth_place:0,birth_place,qa,15,196.67474365234375,31.050819396972656,0.20496425032615662
smollm2_360m_instruct,birth_place:0,birth_place,qa,16,225.7216339111328,36.935733795166016,0.22080513834953308
smollm2_360m_instruct,birth_place:0,birth_place,qa,17,244.87649536132812,30.818153381347656,0.2257055789232254
smollm2_360m_instruct,birth_place:0,birth_place,qa,18,246.14175415039062,39.6970100402832,0.22464604675769806
smollm2_360m_instruct,birth_place:0,birth_place,qa,19,256.660888671875,30.57222557067871,0.24158728122711182
smollm2_360m_instruct,birth_place:0,birth_place,qa,20,250.7185516357422,29.104389190673828,0.2578464150428772
smollm2_360m_instruct,birth_place:0,birth_place,qa,21,304.27044677734375,39.84393310546875,0.2747790515422821
smollm2_360m_instruct,birth_place:0,birth_place,qa,22,332.0846252441406,58.7913818359375,0.36621829867362976
smollm2_360m_instruct,birth_place:0,birth_place,qa,23,398.77923583984375,67.01004791259766,0.32902464270591736
smollm2_360m_instruct,birth_place:0,birth_place,qa,24,476.7307434082031,55.095645904541016,0.36683735251426697
smollm2_360m_instruct,birth_place:0,birth_place,qa,25,574.947509765625,73.03943634033203,0.3704640865325928
smollm2_360m_instruct,birth_place:0,birth_place,qa,26,727.936279296875,84.21025848388672,0.3375970423221588
smollm2_360m_instruct,birth_place:0,birth_place,qa,27,823.4187622070312,94.23247528076172,0.2844635546207428
smollm2_360m_instruct,birth_place:0,birth_place,qa,28,939.5751342773438,117.04908752441406,0.27342087030410767
smollm2_360m_instruct,birth_place:0,birth_place,qa,29,1102.4443359375,211.88320922851562,0.29190605878829956
smollm2_360m_instruct,birth_place:0,birth_place,qa,30,1274.843505859375,220.02040100097656,0.3524916172027588
smollm2_360m_instruct,birth_place:0,birth_place,qa,31,58.15805435180664,148.1319122314453,0.5273758172988892
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,0,47.26402282714844,5.745355606079102,0.009085387922823429
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,1,66.74658966064453,20.734046936035156,0.07715005427598953
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,2,75.506591796875,11.907600402832031,0.10368911921977997
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,3,82.21328735351562,12.341574668884277,0.1243528351187706
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,4,91.23049926757812,18.55236053466797,0.1433929055929184
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,5,102.8922348022461,18.830638885498047,0.15589353442192078
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,6,114.56079864501953,18.038192749023438,0.15761308372020721
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,7,123.65141296386719,19.004701614379883,0.173811674118042
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,8,122.10359191894531,34.12970733642578,0.2027750462293625
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,9,124.16938781738281,17.132020950317383,0.18319809436798096
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,10,132.62716674804688,24.0480899810791,0.17033764719963074
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,11,146.60110473632812,25.52336311340332,0.20369449257850647
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,12,162.75299072265625,25.70996856689453,0.20295405387878418
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,13,168.61166381835938,24.627058029174805,0.20579080283641815
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,14,180.2924346923828,33.97120666503906,0.2057279795408249
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,15,186.83680725097656,38.894989013671875,0.20930537581443787
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,16,201.33505249023438,45.905982971191406,0.22678260505199432
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,17,224.68435668945312,39.12942886352539,0.24314936995506287
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,18,232.1615753173828,41.13409423828125,0.2358810156583786
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,19,235.7571258544922,44.733341217041016,0.25681883096694946
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,20,252.4486083984375,50.66877365112305,0.2880488336086273
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,21,319.4444580078125,81.66996002197266,0.3246470093727112
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,22,340.0937805175781,59.47370529174805,0.41345423460006714
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,23,372.7393493652344,113.16683959960938,0.33946406841278076
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,24,507.8048400878906,100.16932678222656,0.35315507650375366
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,25,554.9521484375,65.887451171875,0.3627939820289612
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,26,672.4174194335938,101.04582977294922,0.33375704288482666
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,27,789.2859497070312,89.34371948242188,0.30815762281417847
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,28,936.4854125976562,143.36099243164062,0.31016117334365845
smollm2_360m_instruct,birth_place:0,birth_place,chat_template,29,1117.25634765625,160.36314392089844,0.34493058919906616
