fact_id,relation,position,layer,within_fact_similarity,same_relation_similarity,invariance_gap,split_eval,analysis_variant
birth_place:2,birth_place,subject,31,0.8877076109250387,0.7820355468155706,0.10567206410946806,all,all_families
birth_place:2,birth_place,preanswer,0,0.7783688406149546,0.8353783930925762,-0.05700955247762163,all,all_families
birth_place:2,birth_place,preanswer,1,0.8137174248695374,0.8609193388153525,-0.04720191394581519,all,all_families
birth_place:2,birth_place,preanswer,2,0.7709099451700846,0.8284245093955713,-0.05751456422548673,all,all_families
birth_place:2,birth_place,preanswer,3,0.692184160153071,0.7715112832100952,-0.07932712305702416,all,all_families
birth_place:2,birth_place,preanswer,4,0.6780373056729635,0.75983419948641,-0.08179689381344646,all,all_families
birth_place:2,birth_place,preanswer,5,0.6421582798163096,0.7325790165101781,-0.09042073669386852,all,all_families
birth_place:2,birth_place,preanswer,6,0.6314237465461096,0.7238623556845328,-0.09243860913842328,all,all_families
birth_place:2,birth_place,preanswer,7,0.6509130299091339,0.7353605492150083,-0.08444751930587435,all,all_families
birth_place:2,birth_place,preanswer,8,0.6568684379259745,0.7406110638643012,-0.08374262593832671,all,all_families
birth_place:2,birth_place,preanswer,9,0.6652171015739441,0.7470455923501182,-0.08182849077617416,all,all_families
birth_place:2,birth_place,preanswer,10,0.6530826687812805,0.7397386532496003,-0.08665598446831979,all,all_families
birth_place:2,birth_place,preanswer,11,0.6417205333709717,0.7328301893875879,-0.09110965601661625,all,all_families
birth_place:2,birth_place,preanswer,12,0.6607328454653422,0.7464956568882746,-0.0857628114229324,all,all_families
birth_place:2,birth_place,preanswer,13,0.6769079168637594,0.7560307166593916,-0.07912279979563219,all,all_families
birth_place:2,birth_place,preanswer,14,0.6692984302838644,0.7490152460249031,-0.07971681574103873,all,all_families
birth_place:2,birth_place,preanswer,15,0.6630450387795767,0.7428036752869102,-0.0797586365073335,all,all_families
birth_place:2,birth_place,preanswer,16,0.6810952226320902,0.7534684777698096,-0.07237325513771942,all,all_families
birth_place:2,birth_place,preanswer,17,0.6830456058184305,0.7558652425513548,-0.07281963673292424,all,all_families
birth_place:2,birth_place,preanswer,18,0.6927130122979482,0.7627946975476602,-0.07008168524971192,all,all_families
birth_place:2,birth_place,preanswer,19,0.690444548924764,0.7612460132907418,-0.07080146436597778,all,all_families
birth_place:2,birth_place,preanswer,20,0.6813449958960215,0.7530886866152287,-0.07174369071920716,all,all_families
birth_place:2,birth_place,preanswer,21,0.6955706973870596,0.7667645993916428,-0.0711939020045832,all,all_families
birth_place:2,birth_place,preanswer,22,0.6959392627080282,0.7621389428044066,-0.06619968009637844,all,all_families
birth_place:2,birth_place,preanswer,23,0.7084786593914032,0.7606966931592015,-0.05221803376779832,all,all_families
birth_place:2,birth_place,preanswer,24,0.7478908797105154,0.7901369412155712,-0.04224606150505583,all,all_families
birth_place:2,birth_place,preanswer,25,0.7202835083007812,0.7647076069432146,-0.04442409864243335,all,all_families
birth_place:2,birth_place,preanswer,26,0.6995758414268494,0.7306136956767124,-0.03103785424986305,all,all_families
birth_place:2,birth_place,preanswer,27,0.6548046320676804,0.6677571503335938,-0.012952518265913482,all,all_families
birth_place:2,birth_place,preanswer,28,0.6587052841981252,0.6815223963383366,-0.022817112140211315,all,all_families
birth_place:2,birth_place,preanswer,29,0.6402723590532938,0.6895262369995608,-0.04925387794626701,all,all_families
birth_place:2,birth_place,preanswer,30,0.6345856686433157,0.67394972976078,-0.03936406111746438,all,all_families
birth_place:2,birth_place,preanswer,31,0.27202467744549114,0.4191536484354669,-0.14712897098997574,all,all_families
birth_place:3,birth_place,subject,0,0.9655151069164276,0.5203191412284094,0.4451959656880182,all,all_families
birth_place:3,birth_place,subject,1,0.9578968087832133,0.5360751371173298,0.42182167166588347,all,all_families
birth_place:3,birth_place,subject,2,0.9368534783522288,0.5498218263554222,0.38703165199680656,all,all_families
birth_place:3,birth_place,subject,3,0.9159091214338938,0.49764936406384497,0.41825975737004883,all,all_families
birth_place:3,birth_place,subject,4,0.9109373788038889,0.4662747319568606,0.44466264684702833,all,all_families
birth_place:3,birth_place,subject,5,0.9093161523342133,0.4798900321783388,0.42942612015587445,all,all_families
birth_place:3,birth_place,subject,6,0.9320767720540365,0.614980019738569,0.3170967523154675,all,all_families
birth_place:3,birth_place,subject,7,0.9513323207696279,0.6779008435414118,0.27343147722821615,all,all_families
birth_place:3,birth_place,subject,8,0.9487198690573374,0.646633241983021,0.30208662707431644,all,all_families
birth_place:3,birth_place,subject,9,0.9578419228394827,0.6842192492502577,0.273622673589225,all,all_families
birth_place:3,birth_place,subject,10,0.9588352143764496,0.7002619445762214,0.2585732698002282,all,all_families
birth_place:3,birth_place,subject,11,0.9548162917296091,0.7039403676548425,0.25087592407476667,all,all_families
birth_place:3,birth_place,subject,12,0.9528327484925588,0.7117483293747201,0.24108441911783873,all,all_families
birth_place:3,birth_place,subject,13,0.9543541868527731,0.7535054755999762,0.2008487112527969,all,all_families
birth_place:3,birth_place,subject,14,0.9609684844811758,0.8001860864460468,0.16078239803512895,all,all_families
birth_place:3,birth_place,subject,15,0.9603778719902039,0.7996812813422259,0.16069659064797792,all,all_families
birth_place:3,birth_place,subject,16,0.9564534525076548,0.7971155930529622,0.1593378594546926,all,all_families
birth_place:3,birth_place,subject,17,0.9489714900652567,0.7898670222391101,0.15910446782614662,all,all_families
birth_place:3,birth_place,subject,18,0.9513043860594431,0.8000774723203743,0.15122691373906882,all,all_families
birth_place:3,birth_place,subject,19,0.9505692919095358,0.8329595393117737,0.11760975259776207,all,all_families
birth_place:3,birth_place,subject,20,0.9523284534613291,0.8348013611839098,0.11752709227741931,all,all_families
birth_place:3,birth_place,subject,21,0.9472927451133728,0.8365101564456435,0.11078258866772928,all,all_families
birth_place:3,birth_place,subject,22,0.9425181349118551,0.8411820408175973,0.10133609409425781,all,all_families
birth_place:3,birth_place,subject,23,0.9300992687543234,0.8152750956223291,0.11482417313199422,all,all_families
birth_place:3,birth_place,subject,24,0.941761722167333,0.8457994829205906,0.09596223924674241,all,all_families
birth_place:3,birth_place,subject,25,0.9227239886919657,0.8185447355841889,0.10417925310777676,all,all_families
birth_place:3,birth_place,subject,26,0.9062624573707581,0.8132965161519892,0.09296594121876889,all,all_families
birth_place:3,birth_place,subject,27,0.9005252619584402,0.8077795409104404,0.09274572104799983,all,all_families
birth_place:3,birth_place,subject,28,0.9053387641906738,0.8291913389283068,0.07614742526236706,all,all_families
birth_place:3,birth_place,subject,29,0.921358327070872,0.8571737097466693,0.06418461732420266,all,all_families
birth_place:3,birth_place,subject,30,0.9223439395427704,0.861360362785704,0.06098357675706634,all,all_families
birth_place:3,birth_place,subject,31,0.9091348946094513,0.7535836424897698,0.15555125211968146,all,all_families
birth_place:3,birth_place,preanswer,0,0.7762754162152609,0.8346277768997585,-0.05835236068449767,all,all_families
birth_place:3,birth_place,preanswer,1,0.8110133508841196,0.8599793385056889,-0.04896598762156923,all,all_families
birth_place:3,birth_place,preanswer,2,0.7687680125236511,0.8279335255570272,-0.05916551303337603,all,all_families
birth_place:3,birth_place,preanswer,3,0.6968686083952585,0.7735451350317282,-0.07667652663646962,all,all_families
birth_place:3,birth_place,preanswer,4,0.6817592879136404,0.7614390970591236,-0.07967980914548323,all,all_families
birth_place:3,birth_place,preanswer,5,0.6512067019939423,0.735934754504877,-0.08472805251093474,all,all_families
birth_place:3,birth_place,preanswer,6,0.6389266550540924,0.726612094351474,-0.0876854392973816,all,all_families
birth_place:3,birth_place,preanswer,7,0.6597365240255991,0.7390532964730964,-0.07931677244749724,all,all_families
birth_place:3,birth_place,preanswer,8,0.6680040160814921,0.7453075767878223,-0.07730356070633027,all,all_families
birth_place:3,birth_place,preanswer,9,0.6753616034984589,0.751752267646439,-0.07639066414798013,all,all_families
birth_place:3,birth_place,preanswer,10,0.6601818203926086,0.743480796323103,-0.0832989759304944,all,all_families
birth_place:3,birth_place,preanswer,11,0.6517211596171061,0.7375809911857633,-0.08585983156865717,all,all_families
birth_place:3,birth_place,preanswer,12,0.6659049888451894,0.7494999711566112,-0.0835949823114217,all,all_families
birth_place:3,birth_place,preanswer,13,0.6759594778219858,0.7570506132700864,-0.08109113544810054,all,all_families
birth_place:3,birth_place,preanswer,14,0.6617194811503092,0.7479886730365893,-0.08626919188628013,all,all_families
birth_place:3,birth_place,preanswer,15,0.6622199515501658,0.7452861633809174,-0.08306621183075158,all,all_families
birth_place:3,birth_place,preanswer,16,0.682185967763265,0.7568187483531588,-0.07463278058989375,all,all_families
birth_place:3,birth_place,preanswer,17,0.6869109869003296,0.7606561159824624,-0.07374512908213282,all,all_families
birth_place:3,birth_place,preanswer,18,0.6979694664478302,0.7684523901518654,-0.0704829237040352,all,all_families
birth_place:3,birth_place,preanswer,19,0.6948012113571167,0.7671544540892629,-0.07235324273214616,all,all_families
birth_place:3,birth_place,preanswer,20,0.6846278309822083,0.7596802538370385,-0.07505242285483027,all,all_families
birth_place:3,birth_place,preanswer,21,0.7080859243869781,0.7765042617478791,-0.06841833736090097,all,all_families
birth_place:3,birth_place,preanswer,22,0.6966088016827902,0.7682223703493091,-0.07161356866651891,all,all_families
birth_place:3,birth_place,preanswer,23,0.7091781695683798,0.7705169092206394,-0.061338739652259666,all,all_families
birth_place:3,birth_place,preanswer,24,0.7459351023038229,0.7978280013536706,-0.05189289904984773,all,all_families
birth_place:3,birth_place,preanswer,25,0.7250574429829916,0.776517811943503,-0.05146036896051143,all,all_families
birth_place:3,birth_place,preanswer,26,0.7113689680894216,0.7494822650709573,-0.03811329698153565,all,all_families
birth_place:3,birth_place,preanswer,27,0.6683070013920466,0.6868363778819057,-0.018529376489859084,all,all_families
birth_place:3,birth_place,preanswer,28,0.6952376862366995,0.7065996516715077,-0.011361965434808274,all,all_families
birth_place:3,birth_place,preanswer,29,0.6991303563117981,0.7228210642933846,-0.023690707981586456,all,all_families
birth_place:3,birth_place,preanswer,30,0.6785941322644552,0.7085609705570866,-0.02996683829263136,all,all_families
birth_place:3,birth_place,preanswer,31,0.3038372762190799,0.4432904839430942,-0.13945320772401432,all,all_families
birth_place:4,birth_place,subject,0,0.9836079478263855,0.499565391746514,0.4840425560798715,all,all_families
birth_place:4,birth_place,subject,1,0.9608405033747355,0.5724118206211749,0.3884286827535606,all,all_families
birth_place:4,birth_place,subject,2,0.943695604801178,0.5749295990475837,0.3687660057535943,all,all_families
birth_place:4,birth_place,subject,3,0.9396945734818777,0.5388911793775418,0.40080339410433585,all,all_families
birth_place:4,birth_place,subject,4,0.9224869807561239,0.4964461648727165,0.4260408158834074,all,all_families
birth_place:4,birth_place,subject,5,0.9239416023095449,0.5007311697391903,0.4232104325703546,all,all_families
birth_place:4,birth_place,subject,6,0.9405331114927927,0.6087726613177973,0.33176045017499545,all,all_families
birth_place:4,birth_place,subject,7,0.9447451233863831,0.6462881424847771,0.298456980901606,all,all_families
birth_place:4,birth_place,subject,8,0.9443015257517496,0.617483467740171,0.3268180580115786,all,all_families
birth_place:4,birth_place,subject,9,0.9488927125930786,0.6486921108820859,0.3002006017109927,all,all_families
birth_place:4,birth_place,subject,10,0.954669862985611,0.6793811498757671,0.2752887131098438,all,all_families
birth_place:4,birth_place,subject,11,0.9486404756704966,0.6801061305929633,0.26853434507753327,all,all_families
birth_place:4,birth_place,subject,12,0.9472522735595703,0.7004424103480928,0.24680986321147746,all,all_families
birth_place:4,birth_place,subject,13,0.9526229699452718,0.7507869097239831,0.20183606022128875,all,all_families
birth_place:4,birth_place,subject,14,0.9578871329625448,0.796383618212798,0.16150351474974678,all,all_families
birth_place:4,birth_place,subject,15,0.9588527580102285,0.7939722132595146,0.1648805447507139,all,all_families
birth_place:4,birth_place,subject,16,0.9542747934659322,0.7925781706238494,0.16169662284208286,all,all_families
birth_place:4,birth_place,subject,17,0.9490282535552979,0.7900636296938447,0.15896462386145316,all,all_families
birth_place:4,birth_place,subject,18,0.9525694052378336,0.8018614316687864,0.1507079735690472,all,all_families
birth_place:4,birth_place,subject,19,0.9504662255446116,0.8363449884688153,0.11412123707579624,all,all_families
birth_place:4,birth_place,subject,20,0.950613667567571,0.8398438843295855,0.11076978323798559,all,all_families
birth_place:4,birth_place,subject,21,0.9421994189421335,0.8425683793337906,0.09963103960834296,all,all_families
birth_place:4,birth_place,subject,22,0.9337347050507864,0.8457852483672255,0.08794945668356091,all,all_families
birth_place:4,birth_place,subject,23,0.9217369854450226,0.8270511822227169,0.09468580322230569,all,all_families
birth_place:4,birth_place,subject,24,0.9313563903172811,0.8539671323755208,0.07738925794176033,all,all_families
birth_place:4,birth_place,subject,25,0.9084141453107198,0.8304071579785908,0.07800698733212907,all,all_families
birth_place:4,birth_place,subject,26,0.8835539718468984,0.8252655859379208,0.05828838590897767,all,all_families
birth_place:4,birth_place,subject,27,0.88126207391421,0.8213911952779573,0.05987087863625262,all,all_families
birth_place:4,birth_place,subject,28,0.8846216301123301,0.8362221073578385,0.04839952275449155,all,all_families
birth_place:4,birth_place,subject,29,0.9089536865552267,0.863833732683869,0.0451199538713577,all,all_families
birth_place:4,birth_place,subject,30,0.9137525459130605,0.8707898092620513,0.04296273665100925,all,all_families
birth_place:4,birth_place,subject,31,0.8842744131882986,0.7913376431473914,0.09293677004090717,all,all_families
birth_place:4,birth_place,preanswer,0,0.7829103370507559,0.8369804202195477,-0.054070083168791805,all,all_families
birth_place:4,birth_place,preanswer,1,0.8154610296090444,0.8615654945811805,-0.04610446497213605,all,all_families
birth_place:4,birth_place,preanswer,2,0.7721839348475138,0.8291616288616377,-0.05697769401412389,all,all_families
birth_place:4,birth_place,preanswer,3,0.6987355748812357,0.7742058698307065,-0.07547029494947077,all,all_families
birth_place:4,birth_place,preanswer,4,0.6842012504736582,0.7621851708082592,-0.077983920334601,all,all_families
birth_place:4,birth_place,preanswer,5,0.6438837150732676,0.7334713309126741,-0.08958761583940655,all,all_families
birth_place:4,birth_place,preanswer,6,0.6364981035391489,0.7259014964322833,-0.08940339289313437,all,all_families
birth_place:4,birth_place,preanswer,7,0.6568688750267029,0.7377682705135906,-0.08089939548688774,all,all_families
birth_place:4,birth_place,preanswer,8,0.6640401184558868,0.7439992478226914,-0.0799591293668046,all,all_families
birth_place:4,birth_place,preanswer,9,0.6685000956058502,0.7493642721982563,-0.08086417659240608,all,all_families
birth_place:4,birth_place,preanswer,10,0.6587488055229187,0.7429916795124026,-0.08424287398948394,all,all_families
birth_place:4,birth_place,preanswer,11,0.6504265666007996,0.7371913488296902,-0.08676478222889061,all,all_families
birth_place:4,birth_place,preanswer,12,0.6671744585037231,0.7497370516990914,-0.0825625931953683,all,all_families
birth_place:4,birth_place,preanswer,13,0.6820680797100067,0.7589604337425793,-0.07689235403257255,all,all_families
birth_place:4,birth_place,preanswer,14,0.6695081094900767,0.7505308678921532,-0.08102275840207651,all,all_families
birth_place:4,birth_place,preanswer,15,0.662628302971522,0.7452033806373092,-0.0825750776657872,all,all_families
birth_place:4,birth_place,preanswer,16,0.6760815183321635,0.7547150679370936,-0.07863354960493019,all,all_families
birth_place:4,birth_place,preanswer,17,0.6784818271795908,0.7576195183483994,-0.07913769116880853,all,all_families
birth_place:4,birth_place,preanswer,18,0.6914892594019572,0.7659642065272612,-0.074474947125304,all,all_families
birth_place:4,birth_place,preanswer,19,0.6884786287943522,0.764745924183551,-0.07626729538919885,all,all_families
birth_place:4,birth_place,preanswer,20,0.6766920487085978,0.7565513662993908,-0.07985931759079301,all,all_families
birth_place:4,birth_place,preanswer,21,0.6953056951363882,0.7716602032237193,-0.07635450808733113,all,all_families
birth_place:4,birth_place,preanswer,22,0.6923305789629618,0.7665030379943988,-0.07417245903143699,all,all_families
birth_place:4,birth_place,preanswer,23,0.7004238267739614,0.7651630835059811,-0.06473925673201963,all,all_families
birth_place:4,birth_place,preanswer,24,0.7420458396275839,0.7946704398183262,-0.05262460019074233,all,all_families
birth_place:4,birth_place,preanswer,25,0.7168444097042084,0.7720455075888073,-0.055201097884598926,all,all_families
birth_place:4,birth_place,preanswer,26,0.6854406297206879,0.7343455003026653,-0.048904870581977455,all,all_families
birth_place:4,birth_place,preanswer,27,0.6465190599362055,0.6736738442936364,-0.027154784357430906,all,all_families
birth_place:4,birth_place,preanswer,28,0.6544879575570425,0.6878368607996141,-0.03334890324257167,all,all_families
birth_place:4,birth_place,preanswer,29,0.650108223160108,0.6980331845800666,-0.04792496141995861,all,all_families
birth_place:4,birth_place,preanswer,30,0.6566165139277776,0.6923060720676885,-0.035689558139910815,all,all_families
birth_place:4,birth_place,preanswer,31,0.321128696280842,0.4422686146866481,-0.12113991840580607,all,all_families
birth_place:5,birth_place,subject,0,0.9935908019542694,0.511485015754314,0.48210578619995537,all,all_families
birth_place:5,birth_place,subject,1,0.9903705517450968,0.5258351349655319,0.4645354167795649,all,all_families
birth_place:5,birth_place,subject,2,0.9809425473213196,0.5073001734254992,0.4736423738958204,all,all_families
birth_place:5,birth_place,subject,3,0.9672884941101074,0.45161716924870715,0.5156713248614002,all,all_families
birth_place:5,birth_place,subject,4,0.9620940784613291,0.40877014979281845,0.5533239286685107,all,all_families
birth_place:5,birth_place,subject,5,0.9544872144858042,0.3876445072100443,0.5668427072757599,all,all_families
birth_place:5,birth_place,subject,6,0.9650740623474121,0.5658613719484386,0.39921269039897356,all,all_families
birth_place:5,birth_place,subject,7,0.9678619702657064,0.6300931176280274,0.337768852637679,all,all_families
birth_place:5,birth_place,subject,8,0.9692006508509318,0.5982460398226976,0.3709546110282341,all,all_families
birth_place:5,birth_place,subject,9,0.9710454742113749,0.6072367221555289,0.36380875205584595,all,all_families
birth_place:5,birth_place,subject,10,0.975189616282781,0.6442401065107655,0.33094950977201554,all,all_families
birth_place:5,birth_place,subject,11,0.9756770233313242,0.664141729254933,0.31153529407639124,all,all_families
birth_place:5,birth_place,subject,12,0.9761385520299276,0.6828696429729462,0.29326890905698144,all,all_families
birth_place:5,birth_place,subject,13,0.9734983146190643,0.7341967406956589,0.23930157392340545,all,all_families
birth_place:5,birth_place,subject,14,0.9744436144828796,0.7867968244587674,0.18764679002411222,all,all_families
birth_place:5,birth_place,subject,15,0.9716705083847046,0.7802992673481212,0.19137124103658343,all,all_families
birth_place:5,birth_place,subject,16,0.9694835940996805,0.7804082237622317,0.1890753703374488,all,all_families
birth_place:5,birth_place,subject,17,0.9656333724657694,0.7798839136958122,0.1857494587699572,all,all_families
birth_place:5,birth_place,subject,18,0.9657471179962158,0.7941856872947777,0.17156143070143814,all,all_families
birth_place:5,birth_place,subject,19,0.9584164619445801,0.8306724600055638,0.12774400193901625,all,all_families
birth_place:5,birth_place,subject,20,0.9567767779032389,0.8317030197119012,0.1250737581913377,all,all_families
birth_place:5,birth_place,subject,21,0.9507537086804708,0.8380767312996528,0.11267697738081806,all,all_families
birth_place:5,birth_place,subject,22,0.9399848481019338,0.8413364972700091,0.09864835083192469,all,all_families
birth_place:5,birth_place,subject,23,0.9270411431789398,0.8211853903006104,0.10585575287832938,all,all_families
birth_place:5,birth_place,subject,24,0.9353565673033396,0.8524821972584024,0.08287437004493725,all,all_families
birth_place:5,birth_place,subject,25,0.9049565196037292,0.8288628145614091,0.07609370504232016,all,all_families
birth_place:5,birth_place,subject,26,0.8775320450464884,0.8232741266050759,0.05425791844141248,all,all_families
birth_place:5,birth_place,subject,27,0.8713775078455607,0.808667674441548,0.0627098334040127,all,all_families
birth_place:5,birth_place,subject,28,0.8743344644705454,0.823819754535661,0.05051470993488438,all,all_families
birth_place:5,birth_place,subject,29,0.8970472911993662,0.8533301537527758,0.04371713744659045,all,all_families
birth_place:5,birth_place,subject,30,0.8984990616639456,0.858455998932614,0.040043062731331514,all,all_families
birth_place:5,birth_place,subject,31,0.8380667467912039,0.7731969688525971,0.06486977793860671,all,all_families
birth_place:5,birth_place,preanswer,0,0.7868754665056864,0.8383561903062988,-0.051480723800612416,all,all_families
birth_place:5,birth_place,preanswer,1,0.8200677434603373,0.8631108992678278,-0.04304315580749052,all,all_families
birth_place:5,birth_place,preanswer,2,0.7756049533685049,0.8302782513201237,-0.05467329795161879,all,all_families
birth_place:5,birth_place,preanswer,3,0.7055021723111471,0.776457455009222,-0.07095528269807494,all,all_families
birth_place:5,birth_place,preanswer,4,0.686292807261149,0.7629451615845456,-0.07665235432339657,all,all_families
birth_place:5,birth_place,preanswer,5,0.6524570286273956,0.7365045527763227,-0.08404752414892702,all,all_families
birth_place:5,birth_place,preanswer,6,0.6355505337317785,0.725547227789374,-0.08999669405759547,all,all_families
birth_place:5,birth_place,preanswer,7,0.6526670853296915,0.7367322394514785,-0.08406515412178694,all,all_families
birth_place:5,birth_place,preanswer,8,0.6577240228652954,0.7419274403330158,-0.08420341746772042,all,all_families
birth_place:5,birth_place,preanswer,9,0.6647724707921346,0.7481584169847124,-0.08338594619257778,all,all_families
birth_place:5,birth_place,preanswer,10,0.6589999993642172,0.7432271494146656,-0.08422715005044845,all,all_families
birth_place:5,birth_place,preanswer,11,0.6547081470489502,0.7388334425494951,-0.08412529550054493,all,all_families
birth_place:5,birth_place,preanswer,12,0.6737776100635529,0.7524101944530711,-0.07863258438951826,all,all_families
birth_place:5,birth_place,preanswer,13,0.6833137273788452,0.7597546410911223,-0.07644091371227713,all,all_families
birth_place:5,birth_place,preanswer,14,0.6745122174421946,0.7527321208925808,-0.07821990345038621,all,all_families
birth_place:5,birth_place,preanswer,15,0.6715032756328583,0.7485514031175304,-0.07704812748467216,all,all_families
birth_place:5,birth_place,preanswer,16,0.6806128720442454,0.7563718403963482,-0.07575896835210283,all,all_families
birth_place:5,birth_place,preanswer,17,0.6892290115356445,0.7614394459216034,-0.07221043438595887,all,all_families
birth_place:5,birth_place,preanswer,18,0.6978994905948639,0.7682312856263974,-0.07033179503153353,all,all_families
birth_place:5,birth_place,preanswer,19,0.695769598086675,0.7672969712054029,-0.07152737311872781,all,all_families
birth_place:5,birth_place,preanswer,20,0.6876433491706848,0.7604591640479424,-0.07281581487725763,all,all_families
birth_place:5,birth_place,preanswer,21,0.7115612427393595,0.7773477176533026,-0.06578647491394307,all,all_families
birth_place:5,birth_place,preanswer,22,0.6967285772164663,0.7677501637269469,-0.07102158651048063,all,all_families
birth_place:5,birth_place,preanswer,23,0.7109677294890085,0.7705841693369782,-0.059616439847969604,all,all_families
birth_place:5,birth_place,preanswer,24,0.7493392030398051,0.7979409436092657,-0.04860174056946065,all,all_families
birth_place:5,birth_place,preanswer,25,0.7395861049493154,0.7823023324941888,-0.042716227544873364,all,all_families
birth_place:5,birth_place,preanswer,26,0.7567529579003652,0.7606408493045498,-0.0038878914041845514,all,all_families
birth_place:5,birth_place,preanswer,27,0.7499468922615051,0.7195093777468976,0.030437514514607522,all,all_families
birth_place:5,birth_place,preanswer,28,0.7549324731032053,0.7284718006849289,0.026460672418276432,all,all_families
birth_place:5,birth_place,preanswer,29,0.7930436531702677,0.7611106462119257,0.031933006958342,all,all_families
birth_place:5,birth_place,preanswer,30,0.7751801311969757,0.7422159555203774,0.03296417567659826,all,all_families
birth_place:5,birth_place,preanswer,31,0.3257865558067958,0.4505554186167394,-0.12476886280994365,all,all_families
birth_place:6,birth_place,subject,0,0.9828055103619894,0.4749431347145754,0.507862375647414,all,all_families
birth_place:6,birth_place,subject,1,0.9852897822856903,0.5558570261825534,0.4294327561031369,all,all_families
birth_place:6,birth_place,subject,2,0.9770399332046509,0.5481055053498816,0.4289344278547693,all,all_families
birth_place:6,birth_place,subject,3,0.9719880123933157,0.5286846706534133,0.4433033417399024,all,all_families
birth_place:6,birth_place,subject,4,0.9700638751188914,0.4887832430574824,0.481280632061409,all,all_families
birth_place:6,birth_place,subject,5,0.9706462522347769,0.4899380923632313,0.4807081598715455,all,all_families
birth_place:6,birth_place,subject,6,0.974217931429545,0.5880448016173699,0.3861731298121751,all,all_families
birth_place:6,birth_place,subject,7,0.9729448656241099,0.6096908063353861,0.3632540592887238,all,all_families
birth_place:6,birth_place,subject,8,0.9708109100659689,0.5721427020342911,0.3986682080316778,all,all_families
birth_place:6,birth_place,subject,9,0.9760018785794576,0.6288922041216317,0.3471096744578259,all,all_families
birth_place:6,birth_place,subject,10,0.9753901461760203,0.6423790750696379,0.3330110711063824,all,all_families
birth_place:6,birth_place,subject,11,0.9725283980369568,0.6474963216220632,0.3250320764148936,all,all_families
birth_place:6,birth_place,subject,12,0.9720526536305746,0.6650040844345794,0.3070485691959952,all,all_families
birth_place:6,birth_place,subject,13,0.9727445542812347,0.7172300905427512,0.2555144637384835,all,all_families
birth_place:6,birth_place,subject,14,0.9725395341714224,0.768888528294423,0.20365100587699936,all,all_families
birth_place:6,birth_place,subject,15,0.9710758527119955,0.7630790585980696,0.2079967941139259,all,all_families
birth_place:6,birth_place,subject,16,0.9703053534030914,0.7649449335739893,0.20536041982910214,all,all_families
birth_place:6,birth_place,subject,17,0.9651627739270529,0.7614293118171832,0.20373346210986965,all,all_families
birth_place:6,birth_place,subject,18,0.9655301868915558,0.7737751820069902,0.19175500488456554,all,all_families
birth_place:6,birth_place,subject,19,0.9591239194075266,0.81328800167231,0.14583591773521665,all,all_families
birth_place:6,birth_place,subject,20,0.9605045219262441,0.8178231972543633,0.14268132467188088,all,all_families
birth_place:6,birth_place,subject,21,0.9547865092754364,0.825111704714158,0.12967480456127845,all,all_families
birth_place:6,birth_place,subject,22,0.9441222349802653,0.8301771644722012,0.11394507050806402,all,all_families
birth_place:6,birth_place,subject,23,0.9324902296066284,0.8103918106678654,0.12209841893876305,all,all_families
birth_place:6,birth_place,subject,24,0.9401915272076925,0.8425681249183767,0.09762340228931576,all,all_families
birth_place:6,birth_place,subject,25,0.9140083094437917,0.8229150366695488,0.09109327277424295,all,all_families
birth_place:6,birth_place,subject,26,0.8886694212754568,0.8170064352452755,0.07166298603018129,all,all_families
birth_place:6,birth_place,subject,27,0.8839624524116516,0.8151389235521064,0.06882352885954524,all,all_families
birth_place:6,birth_place,subject,28,0.8879983425140381,0.8318022200289894,0.05619612248504868,all,all_families
birth_place:6,birth_place,subject,29,0.9092808663845062,0.8585273200536475,0.05075354633085871,all,all_families
birth_place:6,birth_place,subject,30,0.9131800830364227,0.866378662559916,0.046801420476506705,all,all_families
birth_place:6,birth_place,subject,31,0.8817508021990458,0.8006798622801024,0.08107093991894343,all,all_families
birth_place:6,birth_place,preanswer,0,0.786155511935552,0.8381436335689881,-0.051988121633436135,all,all_families
birth_place:6,birth_place,preanswer,1,0.8193633457024893,0.8629788096775027,-0.04361546397501348,all,all_families
birth_place:6,birth_place,preanswer,2,0.7745452721913656,0.8300779290935573,-0.05553265690219167,all,all_families
birth_place:6,birth_place,preanswer,3,0.6994710862636566,0.7745948972947457,-0.07512381103108912,all,all_families
birth_place:6,birth_place,preanswer,4,0.6848258674144745,0.7627828875008751,-0.0779570200864006,all,all_families
birth_place:6,birth_place,preanswer,5,0.6451883912086487,0.7342848181724548,-0.08909642696380615,all,all_families
birth_place:6,birth_place,preanswer,6,0.6337117701768875,0.7251933138160145,-0.09148154363912697,all,all_families
birth_place:6,birth_place,preanswer,7,0.6502573688824972,0.7363842872574049,-0.08612691837490771,all,all_families
birth_place:6,birth_place,preanswer,8,0.6609894633293152,0.7437589725150782,-0.08276950918576298,all,all_families
birth_place:6,birth_place,preanswer,9,0.6735335886478424,0.7520080982323956,-0.07847450958455315,all,all_families
birth_place:6,birth_place,preanswer,10,0.6656696399052938,0.746299131828196,-0.08062949192290214,all,all_families
birth_place:6,birth_place,preanswer,11,0.6581983168919882,0.7408651080639923,-0.08266679117200415,all,all_families
birth_place:6,birth_place,preanswer,12,0.6720764835675558,0.7522882917786345,-0.08021180821107876,all,all_families
birth_place:6,birth_place,preanswer,13,0.6818349957466125,0.7595150858602103,-0.07768009011359778,all,all_families
